m105433,4911,21214,6680,5824,34586
m105434,3100,2579,398,842,742
m105435,14361,5861,3974,11558,6497
m105436,4162,7461,2491,3136,29693
m105437,2865,11158,12927,21194,12840
m105438,25292,5682,25610,25628,9442
m105439,6448,2163,976,1884,1645
m105440,3565,8808,1221,7325,8347
m105441,1644,3022,1389,1859,338
m105442,929,1529,343,835,381
m105443,9743,8607,1221,5287,6110
m105444,2549,1165,1728,592,700
m105445,14725,9879,4070,2636,17950
m105446,4468,6276,6448,3646,530
m105447,3101,1981,343,1101,526
m105448,1028,2128,896,773,1055
m105449,6886,7393,10708,4422,36044
m105450,306,2292,1015,1471,1136
m105451,1510,1532,1428,419,895
m105452,8701,6362,35423,15274,37713
m105453,20260,22716,6601,7954,17342
m105454,1443001,1443001,1443001,1443001,1443001
m105455,12477,11962,7860,3189,10328
m105456,1443001,1443001,1443001,1443001,1443001
m105457,12662,29825,36411,61879,14786
m105458,515,2568,922,3092,1170
m105459,3449,7344,5511,2248,1637
m105460,3901,8729,12485,12297,20472
m105461,653,1654,2105,2158,6419
m105462,48644,16523,70215,28434,45996
m105463,5608,3748,444,1059,801
m105464,14798,9573,10119,5126,2731
m105465,32001,19986,7772,812,2057
m105466,21649,13706,2498,3707,5382
m105467,85420,128950,29134,39502,14822
m105468,4373,1552,540,680,446
m105469,20526,54796,38174,40788,29444
m105470,28080,25690,7589,35201,40127
m105471,6461,13703,6456,8134,11402
m105472,3027,14456,3529,8508,11345
m105473,2407,771,1088,1346,1118
m105474,36137,40192,65994,42810,26516
m105475,755,2077,1671,977,1480
m105476,19214,18614,5262,4172,23863
m105477,6143,4873,3822,4984,2945
m105478,6050,2009,9720,17190,32740
m105479,17184,10950,13497,27364,11421
m105480,25523,33049,46934,34705,9497
m105481,64547,81267,30273,91808,132209
m105482,2668,1060,2516,1413,929
m105483,2902,4173,1643,581,1117
m105484,22350,50846,33445,14466,20826
m105485,2215,5403,914,3319,1063
m105486,1443001,1443001,1443001,1443001,1443001
m105487,5094,12061,19137,20461,9223
m105488,10365,8690,9763,26394,14168
m105489,4781,10533,1889,15392,29111
m105490,109436,31664,76675,37785,59458
m105491,899,8056,4225,3806,3866
m105492,2709,5678,2625,1958,1069
m105493,4911,1203,4828,8114,3528
m105494,130765,31015,76633,31630,107101
m105495,6357,14892,1126,7280,18183
m105496,663,301,717,1061,547
m105497,41921,10823,22414,61595,19805
m105498,5493,968,2094,1776,2185
m105499,1443001,1443001,1443001,1443001,1443001
m105500,7822,5928,1534,4079,1321
m105501,1374,1963,1330,2491,986
m105502,6631,3639,7333,15333,15303
m105503,14272,23874,6611,29322,9782
m105504,787,1537,444,891,952
m105505,532,3041,4880,1565,3286
m105506,4654,8585,22321,15028,7367
m105507,2293,6421,2067,628,2037
m105508,41326,7120,11728,25021,12226
m105509,3657,6186,810,4577,2594
m105510,76990,8690,49642,33308,8934
m105511,31646,82450,12085,27633,22310
m105512,98148,140063,68982,148075,108981
m105513,2260,3100,923,505,703
m105514,1155,2088,5331,784,957
m105515,1959,4233,4607,2303,4806
m105516,6266,1776,4799,4039,1844
m105517,8890,12538,5459,1607,5071
m105518,54542,15272,52149,28495,26271
m105519,5390,18733,43993,30313,31039
m105520,8973,7295,13167,788,6326
m105521,17531,10400,25672,5211,13454
m105522,301,3122,4406,4253,675
m105523,7265,8544,5741,14489,35759
m105524,102861,14635,94781,75105,25356
m105525,18301,9679,21378,40299,6078
m105526,7131,13853,2964,7425,9001
m105527,12214,15113,14378,8543,17693
m105528,6387,6867,663,1494,1363
m105529,765,4339,5719,10568,8157
m105530,20536,19760,10824,4578,16697
m105531,3762,1627,734,1499,583
m105532,1004,1062,709,1261,1138
m105533,73469,116175,28210,66185,50919
m105534,1364,794,6810,6430,1879
m105535,835,3267,4379,1251,444
m105536,62140,121567,104339,138566,32266
m105537,8627,27637,23487,17850,11242
m105538,30864,4230,16234,7112,7075
m105539,1292,5116,6721,3538,2392
m105540,9952,6360,6756,1661,7620
m105541,12501,8696,3100,3668,9110
m105542,1021,11912,26866,11390,31416
m105543,2585,1620,2876,9897,4087
m105544,4220,3360,7329,5754,13115
m105545,1550,2374,540,997,526
m105546,1443001,1443001,1443001,1443001,1443001
m105547,3301,5793,1309,1900,3482
m105548,425,3883,1067,1593,767
m105549,4400,4641,941,2952,5399
m105550,43174,89456,31523,46097,20223
m105551,20258,41083,84594,13344,46284
m105552,301,771,636,858,510
m105553,1336,5097,2339,2643,1797
m105554,2721,771,1632,1974,557
m105555,31230,14718,12647,10857,10836
m105556,183403,57448,198609,148653,161815
m105557,8832,4901,918,2376,5410
m105558,1530,771,729,580,769
m105559,11854,16886,2605,11424,11406
m105560,19114,6772,13504,15430,9943
m105561,17912,29445,19792,12633,23178
m105562,28542,52434,11082,12770,24483
m105563,13287,27646,24371,21107,26276
m105564,20455,21202,3945,33984,23493
m105565,1314,5188,1088,579,927
m105566,4856,5916,2086,4148,12638
m105567,4373,26983,2660,8268,5393
m105568,10130,953,2015,674,1392
m105569,236763,132311,102986,86822,142215
m105570,1443001,1443001,1443001,1443001,1443001
m105571,6497,4351,11726,31535,10524
m105572,5037,13765,30485,9390,96479
m105573,10369,11131,7162,2760,3143
m105574,7094,6127,42663,1078,8367
m105575,3087,1578,1931,4277,2469
m105576,500,10985,606,1818,10379
m105577,44509,96705,79789,90144,67210
m105578,6728,10923,1433,8172,1315
m105579,5236,937,456,425,700
m105580,3571,2381,676,1691,1206
m105581,90689,135390,90850,69556,176616
m105582,27423,4694,9252,9631,3464
m105583,1586,1155,697,1134,789
m105584,23645,11237,24597,11370,9752
m105585,5416,343,2327,795,935
m105586,20337,4472,8010,6491,2106
m105587,24052,20056,26184,3771,37084
m105588,27821,74790,18687,33658,11292
m105589,1155,1845,3758,488,483
m105590,5601,3002,4589,2186,6263
m105591,5097,29016,23785,3737,25124
m105592,38711,11994,30019,1506,10110
m105593,15639,1236,2347,18728,15979
m105594,41763,19787,21346,22560,21309
m105595,39699,15305,20547,50409,17937
m105596,16257,7971,8497,4659,10026
m105597,33106,864,8862,5792,1993
m105598,5964,2143,582,634,640
m105599,3272,20602,1221,4387,4869
m105600,12582,21036,26417,11753,5530
m105601,51875,27632,13655,7118,39370
m105602,11514,2899,1929,1168,2345
m105603,8622,6491,6489,8736,16783
m105604,6244,18248,8048,13372,22217
m105605,533,940,1665,4258,1559
m105606,15777,1199,4377,7403,2805
m105607,2987,15817,6388,2082,10623
m105608,1443001,1443001,1443001,1443001,1443001
m105609,6052,6115,3210,11048,6175
m105610,4755,1201,4255,3705,13449
m105611,9154,45286,39964,7360,16666
m105612,1880,3744,1089,2499,8132
m105613,2207,861,3168,1642,1576
m105614,421,4209,2830,2623,1706
m105615,5327,18200,55703,16016,46385
m105616,8893,13967,3272,12295,10180
m105617,997,1366,992,463,698
m105618,1060,854,343,547,458
m105619,22723,36308,29559,22162,24610
m105620,11932,2525,2263,2258,4977
m105621,12329,17937,11719,5494,17195
m105622,3226,4388,3313,1080,1193
m105623,6044,1654,769,726,466
m105624,138299,71505,99817,54628,62488
m105625,631,2732,1045,2415,6368
m105626,2549,1884,4943,3800,1723
m105627,15135,10947,2452,971,4693
m105628,4013,9472,3330,12925,8788
m105629,4492,1377,3111,934,2224
m105630,16592,17339,7975,1958,15330
m105631,7978,8447,1504,16144,24266
m105632,2697,2882,2379,6854,2444
m105633,138299,71505,99817,54628,62488
m105634,24186,16406,7947,13853,6068
m105635,2766,860,611,444,1822
m105636,18693,4580,1221,3115,1278
m105637,3441,4542,6541,1902,1505
m105638,3618,1171,2199,1384,2004
m105639,65753,10553,37325,24208,11552
m105640,338,2209,1015,3119,1198
m105641,3676,2746,2291,2303,3474
m105642,1194,3259,1131,1070,930
m105643,623,1116,2699,3304,2037
m105644,4002,3360,1182,419,503
m105645,41151,108036,11210,64287,30554
m105646,2765,3338,910,3244,1063
m105647,39988,19620,11012,8202,61689
m105648,123857,36706,103543,66434,98604
m105649,106095,59459,92344,165042,172629
m105650,4232,5151,6309,5152,8350
m105651,675,1801,1884,1013,849
m105652,17112,29991,11379,14474,42189
m105653,3067,4771,11103,4846,755
m105654,12164,4628,1278,1855,1986
m105655,8329,6596,6023,3466,5260
m105656,3537,7560,1019,2164,5504
m105657,19621,8680,11082,11132,3439
m105658,9067,3214,1494,2175,3797
m105659,13962,14964,5857,5248,2342
m105660,1067,402,697,1126,601
m105661,350,535,1602,2518,1385
m105662,102113,20738,25023,28848,8111
m105663,11240,4190,4238,4242,8791
m105664,11907,21199,8119,2628,38525
m105665,1443001,1443001,1443001,1443001,1443001
m105666,11052,12810,6205,2969,14014
m105667,8806,32815,4286,11582,3213
m105668,1634,1027,818,667,343
m105669,36248,7507,17043,41602,12034
m105670,17815,76104,28014,18850,63227
m105671,574,2594,572,900,306
m105672,5245,6307,6321,11491,4434
m105673,152719,130664,87321,104333,53903
m105674,3407,1758,572,2178,999
m105675,1443001,1443001,1443001,1443001,1443001
m105676,22605,25636,23844,51686,25136
m105677,9635,4522,4711,2528,2692
m105678,2842,2266,1330,1449,1435
m105679,14269,3637,5459,4015,1388
m105680,24805,9067,44043,33509,73334
m105681,5091,606,1131,1126,5815
m105682,1353,1123,2651,2724,817
m105683,2524,1165,1781,660,770
m105684,3186,3254,2709,1011,1522
m105685,22720,2274,3496,2797,1266
m105686,29725,19142,14203,32473,6009
m105687,919,3968,17024,5030,4668
m105688,2646,2623,2762,581,2051
m105689,2231,3119,1446,1003,569
m105690,1763,18762,14435,7062,3758
m105691,3101,451,535,4148,381
m105692,17099,2274,9436,5068,2221
m105693,1160,2160,444,1727,1138
m105694,3740,9764,5364,3209,7731
m105695,25824,5814,13352,26503,9498
m105696,25467,4775,795,616,1482
m105697,3601,2940,1567,1234,2888
m105698,13908,13526,1645,5579,8784
m105699,1979,799,535,522,301
m105700,42125,97148,19960,12596,15065
m105701,4503,1236,6709,660,2061
m105702,1940,5960,2811,3071,1459
m105703,38388,16320,23742,36331,6391
m105704,45822,15582,4055,17586,25773
m105705,12189,6819,1034,1405,2400
m105706,3361,4712,992,1014,865
m105707,14379,17988,19474,11349,4151
m105708,7601,8656,4713,3264,1723
m105709,1671,6472,15939,6177,6344
m105710,11896,6754,5606,5079,8864
m105711,8917,28599,9695,20218,4567
m105712,6353,1034,1343,1415,1366
m105713,2102,3057,9623,825,2250
m105714,2581,5762,1107,1842,3102
m105715,27835,18673,7387,32021,2833
m105716,13250,33741,17769,11059,35362
m105717,1652,859,604,634,935
m105718,1703,2446,2001,635,1128
m105719,27140,27497,9398,15795,9944
m105720,14386,7190,6725,6929,18849
m105721,68107,12977,55064,44027,17068
m105722,30246,19221,18667,26590,16776
m105723,2096,2576,444,680,2833
m105724,964,414,719,450,550
m105725,19873,16585,10023,2620,2081
m105726,5207,9177,4968,11875,1843
m105727,20180,11099,27197,38896,111916
m105728,4496,4809,3121,1781,2981
m105729,33913,37726,4698,8425,24667
m105730,640,21509,48117,4523,16281
m105731,19061,16077,6164,9733,32455
m105732,1443001,1443001,1443001,1443001,1443001
m105733,18661,8247,11070,2971,800
m105734,8627,27637,23487,17850,11242
m105735,12708,8560,7227,13465,3395
m105736,435,3605,1649,1405,530
m105737,101699,171113,67085,133825,32758
m105738,1443001,1443001,1443001,1443001,1443001
m105739,19278,18614,769,8694,10201
m105740,31594,57404,21358,36880,39709
m105741,14302,57774,12718,54188,23028
m105742,6602,3429,3568,318,3232
m105743,3204,8960,8022,9172,33341
m105744,75595,214454,113345,140453,94216
m105745,5404,2059,3139,8515,1983
m105746,18614,11545,5153,7335,1801
m105747,3495,2198,2141,896,5789
m105748,5328,5129,1216,1755,20513
m105749,888,843,6724,5726,12488
m105750,1443001,1443001,1443001,1443001,1443001
m105751,32628,23343,31200,34725,10162
m105752,46359,30154,12130,58092,18522
m105753,6720,1056,1087,1643,1924
m105754,1659,963,828,1201,747
m105755,745,1345,1447,1198,743
m105756,52544,12336,5786,4728,10606
m105757,23443,18286,15602,7492,24648
m105758,7268,1228,2365,1233,2018
m105759,138299,71505,99817,54628,62488
m105760,5355,5605,2734,1152,2094
m105761,42932,8580,31148,30538,22197
m105762,17840,8276,22938,8808,1612
m105763,31533,5041,17964,6450,39800
m105764,13485,4402,871,1609,3478
m105765,10695,18913,2328,1491,18815
m105766,17451,6684,6130,9527,1915
m105767,6704,4650,5085,1921,12075
m105768,1659,5215,1971,1594,780
m105769,2327,1826,5533,3209,2549
m105770,14341,2437,7296,20127,3736
m105771,43174,89456,31523,46097,20223
m105772,8142,7390,2462,3554,23240
m105773,668,3331,5325,664,1161
m105774,15351,9226,6165,11900,9887
m105775,2381,3886,2307,997,4259
m105776,1504,5934,936,2918,1030
m105777,17319,10353,14596,3466,11396
m105778,2525,5399,1671,1875,10699
m105779,8664,57732,23487,49420,70545
m105780,1160,2160,705,1003,478
m105781,7004,9472,11031,5360,30675
m105782,1029,1457,896,972,1017
m105783,112848,66065,43934,87724,32780
m105784,2063,1951,9304,6104,4221
m105785,84119,65263,17358,81045,56417
m105786,1294,912,1863,1197,900
m105787,11680,5557,28757,9971,16789
m105788,3210,9491,7945,3937,2350
m105789,1495,923,834,2018,1246
m105790,1526,3759,2751,6066,6981
m105791,8848,9860,6583,1836,1870
m105792,755,953,641,564,705
m105793,31110,15721,9561,31143,2169
m105794,6185,6013,1849,3871,1279
m105795,1060,791,466,1677,574
m105796,6618,6352,6377,10510,24666
m105797,5994,6130,3891,2705,7451
m105798,338,1321,2056,5975,2206
m105799,9762,15776,1632,8425,10899
m105800,10274,816,1324,954,1049
m105801,10500,3183,769,1203,701
m105802,7206,7690,4551,932,5103
m105803,13794,7248,37917,7234,9166
m105804,74291,86551,48279,51630,31203
m105805,27139,12181,1548,2059,6297
m105806,19407,11282,35274,22946,14708
m105807,6956,12629,1984,2497,1391
m105808,44205,22247,36252,9552,7501
m105809,41426,67669,8528,62480,17738
m105810,3705,5689,1968,1094,1697
m105811,46987,10577,12548,5354,29990
m105812,4687,11575,10320,30939,85806
m105813,4953,7669,3294,5049,3978
m105814,25533,22179,40650,31535,10524
m105815,3127,2721,1722,1421,2383
m105816,1717,2216,818,877,405
m105817,8386,2442,1093,2789,595
m105818,1739,6641,4908,2834,1729
m105819,111172,197980,157047,186250,62976
m105820,1329,3183,1558,2121,7211
m105821,21011,61626,45517,23935,121787
m105822,31762,18735,9439,17184,14647
m105823,40026,14507,14534,59113,27210
m105824,7601,5995,3742,7738,9531
m105825,1297,1025,343,867,608
m105826,44861,52053,12322,37120,118609
m105827,17350,3357,4630,4670,1504
m105828,15501,14387,8951,6124,4910
m105829,14470,16638,4322,7121,6132
m105830,849,854,758,623,2687
m105831,3307,22839,23785,3644,10294
m105832,12744,2899,2371,793,1202
m105833,9800,7103,2547,1976,1882
m105834,20291,20008,21309,28824,35736
m105835,4972,5650,7340,1555,9044
m105836,6447,8905,1015,1690,748
m105837,1296,4903,1518,1656,1232
m105838,3676,1462,2482,4226,4088
m105839,1710,3655,1024,1414,1002
m105840,1763,2500,1667,2117,2780
m105841,69571,6710,27912,17373,10192
m105842,57505,27744,6421,18397,8442
m105843,3485,722,419,864,937
m105844,41680,15455,8658,32021,31202
m105845,392,2154,3066,3484,1389
m105846,96017,13574,7762,28996,7553
m105847,5126,2167,5290,1077,2439
m105848,4542,4529,3413,2685,1030
m105849,9483,13457,3025,2002,1258
m105850,35712,57465,65817,56540,107309
m105851,13345,4871,9190,2347,3882
m105852,1215,4615,5958,7623,9484
m105853,1755,1639,808,4699,1491
m105854,21975,8348,27598,14373,2060
m105855,4219,5689,5640,8841,6613
m105856,3264,5975,1458,1439,946
m105857,8334,2273,4438,1918,2545
m105858,2628,2513,1391,1458,1250
m105859,26999,8826,42129,25100,18692
m105860,16699,34202,17896,10102,17154
m105861,156695,177436,49036,105106,68998
m105862,4425,1407,2565,540,815
m105863,53664,5437,49809,13576,47800
m105864,71971,30410,54125,37406,25867
m105865,24852,41625,40788,19271,28131
m105866,1970,1116,1714,655,950
m105867,5294,7283,2548,5310,15353
m105868,4072,503,1320,968,1186
m105869,760,592,371,463,698
m105870,6299,36131,55614,13568,21218
m105871,393,861,896,620,1077
m105872,73150,86897,31090,16884,135410
m105873,183403,57448,198609,148653,161815
m105874,12140,8125,20377,16448,14851
m105875,7543,9172,19649,8925,16650
m105876,11839,11331,10514,19471,31814
m105877,6954,4706,4011,4456,6821
m105878,6005,2286,3486,6344,5031
m105879,1443001,1443001,1443001,1443001,1443001
m105880,15826,44699,36767,3375,24835
m105881,27357,6156,21213,5637,26142
m105882,7291,2990,5137,18418,15602
m105883,29753,7071,7326,6580,9724
m105884,13600,10176,21508,8137,21995
m105885,3083,6016,2128,2636,3274
m105886,7807,8573,2370,4692,4849
m105887,15188,13786,4824,2369,19452
m105888,9816,15943,71497,16982,114605
m105889,6877,3374,1082,2309,1877
m105890,5020,10896,8232,1628,2048
m105891,7879,4390,6566,13133,6440
m105892,143469,59926,28364,113476,19239
m105893,3810,5423,1221,667,3385
m105894,37129,38007,45059,42200,44438
m105895,7237,31092,111908,57955,124819
m105896,78287,120845,189244,137059,58022
m105897,2553,2817,5700,5211,4273
m105898,1669,2751,1264,3846,2724
m105899,1443001,1443001,1443001,1443001,1443001
m105900,867,2894,835,1543,729
m105901,17238,6574,10182,2579,6868
m105902,40499,17443,10896,929,7794
m105903,7233,21617,13784,39693,22749
m105904,35241,11579,10747,15469,104670
m105905,22675,43759,24056,15531,5461
m105906,13356,2947,934,1265,466
m105907,1771,860,1103,943,1822
m105908,10450,14809,1804,2507,11433
m105909,21679,15513,19996,12187,24141
m105910,26495,23167,31115,60269,128317
m105911,36243,62300,122172,128934,172767
m105912,4988,14021,5643,11690,25476
m105913,1771,1051,1197,564,1190
m105914,4732,3965,5201,6929,31739
m105915,634,1681,2829,4729,3321
m105916,52110,10956,8171,33788,55561
m105917,4036,5140,5440,20141,27838
m105918,16914,64988,52985,42635,24275
m105919,49600,8917,8487,29075,11758
m105920,4184,4419,3143,2797,5277
m105921,5195,2857,2557,7364,27692
m105922,1729,808,1553,1739,1632
m105923,6714,4064,3889,8456,9788
m105924,2826,1560,1735,852,1103
m105925,18739,25273,8048,10021,21180
m105926,32102,50067,123027,104802,149011
m105927,17256,8011,6683,6278,9248
m105928,9032,7803,8497,3055,8727
m105929,6549,8903,14736,3872,8332
m105930,17547,5837,9340,6042,1936
m105931,2419,1399,2309,1773,1273
m105932,4204,2015,1790,1872,1507
m105933,86479,64096,21958,26233,67222
m105934,21122,10027,14629,29340,4650
m105935,5388,1438,995,2985,1857
m105936,1176,3217,981,855,976
m105937,17143,19302,3315,11917,9703
m105938,13092,5085,8118,4271,17048
m105939,13538,17695,14439,30077,10074
m105940,4185,28409,35664,13008,24236
m105941,3223,8429,1919,1091,1820
m105942,2839,6649,2406,3092,3039
m105943,5496,15070,13967,8235,11373
m105944,1220,6556,1784,3830,1840
m105945,1500,996,951,1658,1317
m105946,51987,9959,26428,51428,11759
m105947,19100,3965,6587,6929,9609
m105948,10627,13017,23419,7120,9659
m105949,14279,7099,3586,17655,11450
m105950,5105,1400,385,1101,875
m105951,15191,17619,8108,5383,23118
m105952,6341,3302,1785,3018,1770
m105953,152719,130664,87321,104333,53903
m105954,5094,4742,5532,3407,3769
m105955,6484,17145,4877,20081,38987
m105956,61280,34576,22745,63875,29609
m105957,1225,558,600,480,860
m105958,2819,16029,10141,3480,12228
m105959,52640,89411,30348,8734,42179
m105960,20191,4379,3364,8458,24316
m105961,1160,808,5562,757,767
m105962,90893,32542,29243,43479,135732
m105963,6173,3434,2269,3279,10044
m105964,2821,771,2847,1466,545
m105965,1160,1887,1644,1239,666
m105966,9164,1901,1211,896,5789
m105967,28974,20753,40719,49627,29481
m105968,5731,19342,5567,7521,5196
m105969,22358,3654,5428,4190,2871
m105970,21556,30152,55250,55496,30454
m105971,17234,30524,27197,32688,10225
m105972,2124,590,318,589,735
m105973,6300,6265,1559,6782,11530
m105974,6440,18622,15789,18838,9830
m105975,4067,11457,1078,4496,787
m105976,61027,118511,17769,55507,38099
m105977,25190,6965,25509,10376,9047
m105978,2863,2357,1422,2296,1371
m105979,3059,7181,1898,1096,821
m105980,1594,1231,1205,949,2204
m105981,557,2534,1545,2252,418
m105982,12930,15721,9165,3331,2169
m105983,90696,33403,76857,97401,108049
m105984,2623,1400,1704,871,977
m105985,9318,14755,5103,3224,3488
m105986,483,1681,908,1735,1288
m105987,104553,32951,25393,51686,25595
m105988,127275,195978,72723,92586,167924
m105989,919,2284,2421,480,1096
m105990,301,553,466,498,343
m105991,1577,833,764,821,964
m105992,48759,9416,66709,5967,10995
m105993,13773,35966,9999,10679,30345
m105994,557,2172,2773,2357,942
m105995,718,7967,8724,4457,7203
m105996,1443001,1443001,1443001,1443001,1443001
m105997,2816,2334,1439,1195,1456
m105998,611,2443,2406,1746,842
m105999,1729,590,466,874,446
m106000,5331,5719,21482,4479,4915
m106001,5167,3533,9672,7378,6943
m106002,14799,9742,2522,3514,9118
m106003,15627,10287,3352,4841,18719
m106004,16758,2577,7453,19760,5899
m106005,1101,4032,760,2653,547
m106006,114979,20555,197840,137104,136345
m106007,15719,41316,12954,14834,94921
m106008,4234,5951,9973,14017,22456
m106009,512,738,696,584,301
m106010,1273,664,306,383,446
m106011,3157,1034,456,1101,832
m106012,2545,1285,1037,860,1110
m106013,705,5575,2879,3655,1432
m106014,13390,28011,7770,31744,31186
m106015,25552,30338,72133,32775,10524
m106016,71477,34669,68725,33146,43589
m106017,11602,3963,8343,3776,25455
m106018,3208,1071,820,2027,786
m106019,1168,1577,896,538,915
m106020,22126,62517,29559,30866,9069
m106021,10114,24895,9848,18658,24508
m106022,27391,18539,12056,21548,24835
m106023,10629,19412,4376,17418,8765
m106024,1556,10549,355,2906,1945
m106025,14888,16633,3126,4505,1113
m106026,894,1064,798,1133,747
m106027,14574,18637,7280,13747,20355
m106028,10340,17546,24735,16116,5718
m106029,35669,11732,27783,6640,24956
m106030,10623,22793,7277,16101,3743
m106031,9404,6979,2887,1881,17620
m106032,3496,1673,1145,1575,1213
m106033,124931,33260,41171,63902,21873
m106034,3875,8973,8410,17959,1915
m106035,41906,46340,19462,16572,43021
m106036,1627,2572,1362,1848,1193
m106037,568,6492,17901,5787,15862
m106038,3204,6684,3139,3020,3823
m106039,20891,29446,7170,14505,82187
m106040,2971,6698,680,2054,8120
m106041,2103,7406,1533,6197,833
m106042,31505,39014,41315,41921,84504
m106043,6888,3291,2062,1008,1303
m106044,2623,8584,7188,5117,1794
m106045,1620,1399,504,1073,1353
m106046,8178,9115,10213,9103,20304
m106047,1821,1154,1131,1365,710
m106048,62033,20625,31975,19849,36869
m106049,43671,22754,24421,7169,15838
m106050,48540,8918,53131,22813,91839
m106051,2656,2409,680,1834,385
m106052,19600,19865,18503,25915,31744
m106053,41763,5872,10636,6066,4540
m106054,2209,5248,1895,1025,2637
m106055,653,4657,4154,4510,8525
m106056,20449,28483,22407,30678,13216
m106057,3438,4876,19449,7984,5027
m106058,1620,10549,1731,3475,1378
m106059,35956,68064,23546,30001,4586
m106060,701,2344,891,784,1154
m106061,1542,1557,786,719,680
m106062,2679,4492,1131,4040,413
m106063,17416,3991,3052,3625,4613
m106064,17014,5716,7199,4564,5864
m106065,34711,17803,8887,43479,38035
m106066,15494,26922,9756,17161,24358
m106067,355,3242,1899,2059,941
m106068,112664,57496,23863,83462,31587
m106069,9318,7103,1494,1976,1882
m106070,1443001,1443001,1443001,1443001,1443001
m106071,500,1172,488,793,348
m106072,919,6108,5075,907,1752
m106073,23292,45852,7410,58673,22469
m106074,2174,5182,383,671,510
m106075,5195,3533,1809,6482,5619
m106076,1277,2095,896,580,1082
m106077,2476,1639,717,1126,385
m106078,6441,6231,4666,8786,9133
m106079,25533,22179,40650,31535,10524
m106080,1495,3945,2336,4194,3243
m106081,33669,22389,3903,5579,9024
m106082,2377,2503,828,1406,2204
m106083,3500,418,564,880,1618
m106084,14460,21314,25367,18545,109998
m106085,4657,4446,5199,914,2500
m106086,3751,2825,4438,12192,10074
m106087,114979,20555,197840,137104,136345
m106088,2684,478,2896,1262,1290
m106089,19113,28884,13715,26831,10361
m106090,1344,1943,1230,3774,4207
m106091,43800,16807,15728,42347,38818
m106092,3500,1064,439,868,388
m106093,8743,5345,9604,2079,5049
m106094,9669,7877,3642,13880,8620
m106095,13008,8303,37406,7992,8366
m106096,1710,5301,8525,7752,4376
m106097,42877,22775,58442,16438,30537
m106098,4734,4471,1754,4169,3195
m106099,1731,1308,504,1073,1699
m106100,20304,4615,7955,8434,9775
m106101,6699,1754,3613,781,2061
m106102,1685,6232,9435,4024,14176
m106103,919,792,4775,2019,1031
m106104,28890,16758,10122,5263,12138
m106105,41428,114227,124078,28291,218416
m106106,5780,31287,17108,22769,5893
m106107,4214,3254,916,1011,1522
m106108,52765,22298,14203,32726,36435
m106109,10202,7687,4287,3884,2216
m106110,138299,71505,99817,54628,62488
m106111,3308,3419,3758,3286,595
m106112,44574,2140,7265,15091,2717
m106113,13109,16879,7805,1257,15900
m106114,2265,2084,1989,4712,2821
m106115,22473,15657,46195,26260,17401
m106116,2581,8197,5503,2649,1900
m106117,3821,1899,641,480,663
m106118,23189,21203,7719,3657,81589
m106119,3453,4937,456,955,483
m106120,4184,2249,2625,2146,920
m106121,18855,8916,8043,54599,30631
m106122,1542,1544,685,318,313
m106123,1500,1537,589,1328,1117
m106124,1516,4180,359,1408,1019
m106125,2669,343,992,2509,1552
m106126,79412,48335,178620,135726,166459
m106127,1491,635,3007,3638,1072
m106128,24940,54716,18121,112381,63426
m106129,25072,11432,25075,10637,38310
m106130,589,2817,444,1362,1015
m106131,18888,2270,7265,789,509
m106132,6949,3574,3691,3119,10894
m106133,2482,1789,2043,3161,2941
m106134,2384,2795,3016,2283,1283
m106135,9765,4438,6668,5222,6189
m106136,2549,5722,4353,1801,2912
m106137,6210,3970,2019,2808,952
m106138,1059,5742,979,4583,12105
m106139,5892,1790,5534,5198,1619
m106140,81118,137130,76322,41431,33111
m106141,1841,4131,2736,1817,1294
m106142,5674,3352,4059,3295,1519
m106143,54760,140402,21204,44441,71158
m106144,71530,111859,31387,142877,143224
m106145,515,2236,918,505,1580
m106146,6890,9726,21118,2529,22602
m106147,2181,4845,4042,3737,6384
m106148,2781,1537,716,1594,879
m106149,17160,22156,7317,1831,5322
m106150,484,892,402,712,313
m106151,1329,2147,1229,799,1842
m106152,6311,3689,6391,10850,7843
m106153,4385,5463,896,1072,995
m106154,22167,6388,10786,15550,12035
m106155,1314,2209,1357,2043,1479
m106156,1707,8113,2929,2344,9996
m106157,1028,2298,641,1092,847
m106158,2018,3227,4789,13721,13774
m106159,6499,6382,2825,3734,16110
m106160,11538,10105,4416,2355,6431
m106161,7306,2410,6290,2515,1681
m106162,1297,929,444,560,463
m106163,7887,3633,1131,929,680
m106164,16285,34808,1354,3648,4218
m106165,2925,4106,1557,1328,1589
m106166,4925,2550,3300,5538,23923
m106167,4786,1841,4866,3278,4031
m106168,97687,57517,40997,17441,96762
m106169,1321,3784,572,941,313
m106170,3454,958,1632,1233,1738
m106171,3652,10072,20217,14790,12552
m106172,962,948,779,667,991
m106173,43174,89456,31523,46097,20223
m106174,15827,58584,55842,56728,132259
m106175,82856,21253,15497,19744,33317
m106176,15069,7333,2482,3063,8893
m106177,138299,71505,99817,54628,62488
m106178,73999,46912,33147,45935,26940
m106179,1886,1910,3592,14333,905
m106180,9627,26400,17804,16443,114375
m106181,343,847,602,1354,909
m106182,1113,5986,1105,1217,1194
m106183,7263,10516,2163,1346,28755
m106184,30218,12918,10994,40146,7799
m106185,28999,21330,9103,19233,19245
m106186,42966,42604,10731,47416,9405
m106187,760,2758,3848,2322,1052
m106188,30321,2697,5242,2972,2238
